entry,name,Volume,sound1,sound2,sound3,sound4,sound5,sound6,sound7,sound8,sound9,sound10,Path
19895,SPELL_ShockDefense_Loop,0.80,spell_gatheredstorms_state_loop_01.ogg,spell_gatheredstorms_state_loop_02.ogg,spell_gatheredstorms_state_loop_03.ogg,,,,,,,,sound\spells
19896,FX_Explosion_NormalSmallWithDebris,0.80,smallexplosions_generic_01.ogg,smallexplosions_generic_02.ogg,smallexplosions_generic_03.ogg,,,,,,,,sound\spells
19897,SPELL_CauldronExplosion_Impact,0.80,smallexplosions_generic_01.ogg,smallexplosions_generic_02.ogg,smallexplosions_generic_03.ogg,,,,,,,,sound\spells
19898,SPELL_SuperSplodyCocktail_AreaImpact,0.80,smallexplosions_generic_01.ogg,smallexplosions_generic_02.ogg,smallexplosions_generic_03.ogg,,,,,,,,sound\spells
19899,SPELL_FireyBoulder_AreaImpact,0.80,Cannon_Impact_Dust1.ogg,Cannon_Impact_Dust2.ogg,Cannon_Impact_Dust3.ogg,,,,,,,,sound\spells
19900,FX_Engine_Medium_Loop,0.26,goblin_wagon_01.ogg,,,,,,,,,,sound\doodad
19901,FX_Engine_MediumCartoonish_Loop,0.80,gnome_engine_01_02.ogg,gnome_engine_01_03.ogg,gnome_engine_01_05.ogg,,,,,,,,sound\doodad
19902,FX_Engine_LargeRickety_Loop,1.00,ZeppelinEngineLoop.ogg,,,,,,,,,,sound\doodad\doodadcompression
19904,SPELL_SandBurst_Impact,0.80,go_explodingstoneimpact01_01.ogg,go_explodingstoneimpact01_02.ogg,go_explodingstoneimpact01_03.ogg,go_explodingstoneimpact01_04.ogg,go_explodingstoneimpact01_05.ogg,go_explodingstoneimpact01_06.ogg,go_explodingstoneimpact01_07.ogg,go_explodingstoneimpact01_08.ogg,go_explodingstoneimpact01_09.ogg,go_explodingstoneimpact01_10.wav,sound\doodad
19905,dalaran_prisondoor_03,0.27,Narru_Crystal_Pure.ogg,,,,,,,,,,sound\doodad
19906,Raid Marker Throw,0.80,G_FlareAlliance_Spawn01.ogg,G_FlareAlliance_Spawn02.ogg,G_FlareAlliance_Spawn03.ogg,,,,,,,,sound\doodad
19907,UL_TitanEnergy_02 (dalaran_prisondoor_03),0.38,UL_TitanEnergy_02.ogg,,,,,,,,,,sound\doodad
19908,Worgen_Transform_Worgen (Mono),0.50,worgen_transform_worgen_01.ogg,worgen_transform_worgen_02.ogg,worgen_transform_worgen_03.ogg,worgen_transform_worgen_04.ogg,worgen_transform_worgen_05.ogg,,,,,,sound\spells
19909,SPELL_BuryBlade_ State_Loop,0.20,festergut_inhale_gas_loop_01.ogg,festergut_inhale_gas_loop_02.ogg,,,,,,,,,sound\spells
19910,SPELL_TwoFistedSkullBash_Impact,0.55,2hMaceHitFlesh1a.ogg,2hMaceHitFlesh1b.ogg,2hMaceHitFlesh1c.ogg,,,,,,,,sound\item\weapons\mace2h
19911,Two-fisted Skull Bash Swing,0.40,swingweaponspecialwarriora.ogg,swingweaponspecialwarriorb.ogg,swingweaponspecialwarriorc.ogg,swingweaponspecialwarriord.ogg,swingweaponspecialwarriore.ogg,,,,,,sound\spells\warriorswings
19913,SPELL_BuryBlade_Impact,0.80,Blade_of_Azzinoth_Impact.ogg,,,,,,,,,,sound\spells
19970,AMB_CityOrgrimmarCleftofShadows,0.90,amb_cityorgrimmarcleftofshadows_01.ogg,,,,,,,,,,sound\ambience\zoneambience
19971,GO_GBookOpenMediumBlack_Open,0.95,TomeUnSheath.ogg,,,,,,,,,,sound\universal
19972,GO_GBookOpenMediumBlack_Close,0.60,TomeSheath.ogg,,,,,,,,,,sound\universal
19985,GO_DemolisherStatic_Stand_Loop,0.40,DemolisherIdle.ogg,,,,,,,,,,sound\vehicles\demolisher
19991,GO_GrimBatolRaidChandelier01_Stand_Loop,0.80,UndeadCampfireSmall.ogg,,,,,,,,,,sound\doodad
20040,GO_DeepholmRockwall_OpenClose,0.80,go_explodingstoneimpact01_01.ogg,go_explodingstoneimpact01_02.ogg,go_explodingstoneimpact01_03.ogg,go_explodingstoneimpact01_04.ogg,go_explodingstoneimpact01_05.ogg,go_explodingstoneimpact01_06.ogg,go_explodingstoneimpact01_07.ogg,go_explodingstoneimpact01_08.ogg,go_explodingstoneimpact01_09.ogg,go_explodingstoneimpact01_10.wav,sound\doodad
20041,GO_UldumDeadChickens_Stand,0.30,fx_ropecreakshort01.ogg,fx_ropecreakshort02.ogg,fx_ropecreakshort03.ogg,fx_ropecreakshort04.ogg,fx_ropecreakshort05.ogg,,,,,,sound\doodad
20042,Shock Defense Loop,0.80,fx_alphabeamstrigger_state_lp_01.ogg,fx_alphabeamstrigger_state_lp_02.ogg,fx_alphabeamstrigger_state_lp_03.ogg,,,,,,,,sound\spells
20048,Abomination Wound,0.80,fleshgolemwounda.ogg,fleshgolemwoundb.ogg,fleshgolemwoundc.ogg,fleshgolemwoundd.ogg,,,,,,,sound\creature\fleshgolem
20049,SPELL_Detonation_Impact,0.80,smallexplosions_generic_01.ogg,smallexplosions_generic_02.ogg,smallexplosions_generic_03.ogg,,,,,,,,sound\spells
20050,SPELL_ConsumingFlames_State_Loop,0.40,StratholmeFireSmokeEmberS.ogg,,,,,,,,,,sound\doodad
20051,SPELL_ConsumingFlames_Impact,0.80,halion_fiery_explosion.ogg,,,,,,,,,,sound\spells
20052,AMB_WoodsEerie_Day,0.65,amb_woodseerie_day03.ogg,,,,,,,,,,sound\ambience\zoneambience
20053,AMB_WoodsEerie_Night,0.65,amb_woodseerie_night03.ogg,,,,,,,,,,sound\ambience\zoneambience
20054,SPELL_VermillionStrafe_State_Loop,0.40,hellfire_braizer.ogg,,,,,,,,,,sound\doodad
20055,SPELL_PortalToStormwindVisual_State_Loop,0.10,MagePortals.ogg,,,,,,,,,,sound\doodad
20056,SPELL_DustExplosion_Impact,0.40,go_explodingstoneimpact01_01.ogg,go_explodingstoneimpact01_02.ogg,go_explodingstoneimpact01_03.ogg,go_explodingstoneimpact01_04.ogg,go_explodingstoneimpact01_05.ogg,go_explodingstoneimpact01_06.ogg,go_explodingstoneimpact01_07.ogg,go_explodingstoneimpact01_08.ogg,go_explodingstoneimpact01_09.ogg,go_explodingstoneimpact01_10.wav,sound\doodad
20057,SPELL_BurnCorpse_State_Loop,0.40,StratholmeFireSmokeEmberS.ogg,,,,,,,,,,sound\doodad
20058,SPELL_BurnCorpse_Impact,0.40,MeltOreTarget.ogg,,,,,,,,,,sound\spells
20062,SPELL_PortalToHighbankVisual_State_Loop,0.10,MagePortals.ogg,,,,,,,,,,sound\doodad
20063,SPELL_BuryBlade_Cast,0.50,ColdBlood.ogg,,,,,,,,,,sound\spells
20064,SPELL_WorgenTaint_Cast,0.80,Vanish.ogg,,,,,,,,,,sound\spells
20065,VO_BD_Nefarian_Attack,0.80,vo_bd_nefarian_attack01.ogg,vo_bd_nefarian_attack02.ogg,vo_bd_nefarian_attack03.ogg,vo_bd_nefarian_attack04.ogg,vo_bd_nefarian_attack05.ogg,vo_bd_nefarian_attack06.ogg,vo_bd_nefarian_attack07.ogg,vo_bd_nefarian_attack08.ogg,vo_bd_nefarian_attack09.ogg,vo_bd_nefarian_attack10.wav,sound\creature\nefarian
20066,VO_BD_Nefarian_Event01,0.80,vo_bd_nefarian_event01.ogg,,,,,,,,,,sound\creature\nefarian
20067,VO_BD_Nefarian_AttackCrit,0.60,vo_bd_nefarian_attackcrit01.ogg,vo_bd_nefarian_attackcrit02.ogg,vo_bd_nefarian_attackcrit03.ogg,vo_bd_nefarian_attackcrit04.ogg,vo_bd_nefarian_attackcrit05.ogg,vo_bd_nefarian_attackcrit06.ogg,,,,,sound\creature\nefarian
20068,VO_BD_Nefarian_Wound,0.80,vo_bd_nefarian_wound01.ogg,vo_bd_nefarian_wound02.ogg,vo_bd_nefarian_wound03.ogg,vo_bd_nefarian_wound04.ogg,vo_bd_nefarian_wound05.ogg,vo_bd_nefarian_wound06.ogg,vo_bd_nefarian_wound07.ogg,vo_bd_nefarian_wound08.ogg,vo_bd_nefarian_wound09.ogg,vo_bd_nefarian_wound10.wav,sound\creature\nefarian
20069,VO_BD_Nefarian_WoundCrit,0.70,vo_bd_nefarian_woundcrit01.ogg,vo_bd_nefarian_woundcrit02.ogg,vo_bd_nefarian_woundcrit03.ogg,,,,,,,,sound\creature\nefarian
20070,VO_BD_Nefarian_Event02,0.80,vo_bd_nefarian_event02.ogg,,,,,,,,,,sound\creature\nefarian
20071,VO_BD_Nefarian_Event03,0.80,vo_bd_nefarian_event03.ogg,,,,,,,,,,sound\creature\nefarian
20072,VO_BD_Nefarian_Event04,0.80,vo_bd_nefarian_event04.ogg,,,,,,,,,,sound\creature\nefarian
20073,VO_BD_Nefarian_Event05,0.80,vo_bd_nefarian_event05.ogg,,,,,,,,,,sound\creature\nefarian
20074,VO_BD_Nefarian_Event06,0.80,vo_bd_nefarian_event06.ogg,,,,,,,,,,sound\creature\nefarian
20075,VO_BD_Nefarian_Event08,0.80,vo_bd_nefarian_event08.ogg,,,,,,,,,,sound\creature\nefarian
20077,VO_BD_Nefarian_Event09,0.80,vo_bd_nefarian_event09.ogg,,,,,,,,,,sound\creature\nefarian
20078,VO_BD_Nefarian_Event10,0.80,vo_bd_nefarian_event10.ogg,,,,,,,,,,sound\creature\nefarian
20079,VO_BD_Nefarian_Event11,0.80,vo_bd_nefarian_event11.ogg,,,,,,,,,,sound\creature\nefarian
20080,VO_BD_Nefarian_Event12,0.80,vo_bd_nefarian_event12.ogg,,,,,,,,,,sound\creature\nefarian
20081,VO_BD_Nefarian_Event13,0.80,vo_bd_nefarian_event13.ogg,,,,,,,,,,sound\creature\nefarian
20082,VO_BD_Nefarian_Event14,0.80,vo_bd_nefarian_event14.ogg,,,,,,,,,,sound\creature\nefarian
20083,VO_BD_Nefarian_Event15,0.80,vo_bd_nefarian_event15.ogg,,,,,,,,,,sound\creature\nefarian
20084,VO_BD_Nefarian_Event16,0.80,vo_bd_nefarian_event16.ogg,,,,,,,,,,sound\creature\nefarian
20085,VO_BD_Nefarian_Event17,0.80,vo_bd_nefarian_event17.ogg,,,,,,,,,,sound\creature\nefarian
20086,VO_BD_Nefarian_Event18,0.80,vo_bd_nefarian_event18.ogg,,,,,,,,,,sound\creature\nefarian
20087,VO_BD_Nefarian_Event19,0.80,vo_bd_nefarian_event19.ogg,,,,,,,,,,sound\creature\nefarian
20088,VO_BD_Nefarian_Event20,0.80,vo_bd_nefarian_event20.ogg,,,,,,,,,,sound\creature\nefarian
20089,VO_BD_Nefarian_Event21,0.80,vo_bd_nefarian_event21.ogg,,,,,,,,,,sound\creature\nefarian
20090,VO_BD_Nefarian_Event22,0.80,vo_bd_nefarian_event22.ogg,,,,,,,,,,sound\creature\nefarian
20091,VO_BD_Nefarian_Event23,0.90,vo_bd_nefarian_event23.ogg,,,,,,,,,,sound\creature\nefarian
20092,VO_BD_Nefarian_Event24,0.90,vo_bd_nefarian_event24.ogg,,,,,,,,,,sound\creature\nefarian
20093,VO_BD_Nefarian_Event25,0.90,vo_bd_nefarian_event25.ogg,,,,,,,,,,sound\creature\nefarian
20094,VO_BD_Nefarian_Event27,0.90,vo_bd_nefarian_event27.ogg,,,,,,,,,,sound\creature\nefarian
20095,VO_BD_Nefarian_Event28,0.90,vo_bd_nefarian_event28.ogg,,,,,,,,,,sound\creature\nefarian
20096,VO_BD_Nefarian_Event29,0.90,vo_bd_nefarian_event29.ogg,,,,,,,,,,sound\creature\nefarian
20097,VO_QE_DT_Voljin_EIEvent01,0.80,vo_qe_dt_voljin_eievent01.ogg,,,,,,,,,,sound\creature\voljin
20098,VO_QE_DT_Voljin_EIEvent02,0.80,vo_qe_dt_voljin_eievent02.ogg,,,,,,,,,,sound\creature\voljin
20099,VO_QE_DT_Voljin_EIEvent03,0.80,vo_qe_dt_voljin_eievent03.ogg,,,,,,,,,,sound\creature\voljin
20100,VO_QE_DT_Voljin_EIEvent04,0.80,vo_qe_dt_voljin_eievent04.ogg,,,,,,,,,,sound\creature\voljin
20101,VO_QE_DT_Voljin_EIEvent05,0.80,vo_qe_dt_voljin_eievent05.ogg,,,,,,,,,,sound\creature\voljin
20102,VO_QE_DT_Voljin_EIEvent06,0.80,vo_qe_dt_voljin_eievent06.ogg,,,,,,,,,,sound\creature\voljin
20103,VO_QE_DT_Voljin_EIEvent07,0.80,vo_qe_dt_voljin_eievent07.ogg,,,,,,,,,,sound\creature\voljin
20104,VO_QE_DT_Voljin_EIEvent08,0.80,vo_qe_dt_voljin_eievent08.ogg,,,,,,,,,,sound\creature\voljin
20105,VO_QE_DT_Voljin_EIEvent09,0.80,vo_qe_dt_voljin_eievent09.ogg,,,,,,,,,,sound\creature\voljin
20106,VO_QE_DT_Voljin_EIEvent10,0.80,vo_qe_dt_voljin_eievent10.ogg,,,,,,,,,,sound\creature\voljin
20107,VO_QE_DT_Voljin_EIEvent11,0.80,vo_qe_dt_voljin_eievent11.ogg,,,,,,,,,,sound\creature\voljin
20108,VO_QE_DT_Voljin_EIEvent12,0.80,vo_qe_dt_voljin_eievent12.ogg,,,,,,,,,,sound\creature\voljin
20109,VO_QE_DT_Voljin_EIEvent13,0.80,vo_qe_dt_voljin_eievent13.ogg,,,,,,,,,,sound\creature\voljin
20110,VO_QE_DT_Voljin_EIEvent14,0.80,vo_qe_dt_voljin_eievent14.ogg,,,,,,,,,,sound\creature\voljin
20111,VO_QE_DT_Voljin_EIEvent15,0.80,vo_qe_dt_voljin_eievent15.ogg,,,,,,,,,,sound\creature\voljin
20112,VO_QE_DT_Voljin_EIEvent16,0.80,vo_qe_dt_voljin_eievent16.ogg,,,,,,,,,,sound\creature\voljin
20113,VO_QE_DT_Voljin_EIEvent17,0.80,vo_qe_dt_voljin_eievent17.ogg,,,,,,,,,,sound\creature\voljin
20114,VO_QE_DT_Voljin_EIEvent18,0.80,vo_qe_dt_voljin_eievent18.ogg,,,,,,,,,,sound\creature\voljin
20115,VO_QE_DT_Voljin_EIEvent19,0.80,vo_qe_dt_voljin_eievent19.ogg,,,,,,,,,,sound\creature\voljin
20116,VO_QE_DT_Voljin_EIEvent20,0.80,vo_qe_dt_voljin_eievent20.ogg,,,,,,,,,,sound\creature\voljin
20117,VO_QE_DT_Voljin_EIEvent21,0.80,vo_qe_dt_voljin_eievent21.ogg,,,,,,,,,,sound\creature\voljin
20118,VO_QE_DT_Voljin_EIEvent22,0.80,vo_qe_dt_voljin_eievent22.ogg,,,,,,,,,,sound\creature\voljin
20119,VO_QE_DT_Voljin_EIEvent23,0.80,vo_qe_dt_voljin_eievent23.ogg,,,,,,,,,,sound\creature\voljin
20120,VO_QE_DT_Voljin_EIEvent24,0.80,vo_qe_dt_voljin_eievent24.ogg,,,,,,,,,,sound\creature\voljin
20121,VO_QE_DT_Voljin_EIEvent25,0.80,vo_qe_dt_voljin_eievent25.ogg,,,,,,,,,,sound\creature\voljin
20122,VO_QE_DT_Voljin_EIEvent26,0.80,vo_qe_dt_voljin_eievent26.ogg,,,,,,,,,,sound\creature\voljin
20123,VO_QE_DT_Voljin_EIEvent27,0.80,vo_qe_dt_voljin_eievent27.ogg,,,,,,,,,,sound\creature\voljin
20124,VO_QE_Wrynn_DHEvent01,0.80,vo_qe_wrynn_dhevent01.ogg,,,,,,,,,,sound\creature\wrynn
20125,VO_QE_Wrynn_DHEvent02,0.80,vo_qe_wrynn_dhevent02.ogg,,,,,,,,,,sound\creature\wrynn
20126,VO_QE_Wrynn_DHEvent03,0.80,vo_qe_wrynn_dhevent03.ogg,,,,,,,,,,sound\creature\wrynn
20127,VO_QE_Wrynn_Event01,0.80,vo_qe_wrynn_event01.ogg,,,,,,,,,,sound\creature\wrynn
20128,VO_QE_Wrynn_Event02,0.80,vo_qe_wrynn_event02.ogg,,,,,,,,,,sound\creature\wrynn
20129,VO_QE_Wrynn_Event03,0.80,vo_qe_wrynn_event03.ogg,,,,,,,,,,sound\creature\wrynn
20130,VO_QE_Wrynn_Event04,0.80,vo_qe_wrynn_event04.ogg,,,,,,,,,,sound\creature\wrynn
20131,VO_QE_Wrynn_Event05,0.80,vo_qe_wrynn_event05.ogg,,,,,,,,,,sound\creature\wrynn
20132,GO_OrcBrazierStreetLamp_Loop,0.25,TorchFireLoop.ogg,,,,,,,,,,sound\doodad
20133,VO_QE_DT_Thrall_EIEvent01,0.80,vo_qe_dt_thrall_eievent01.ogg,,,,,,,,,,sound\creature\thrall
20134,VO_QE_DT_Thrall_EIEvent02,0.80,vo_qe_dt_thrall_eievent02.ogg,,,,,,,,,,sound\creature\thrall
20135,VO_QE_DT_Thrall_EIEvent03,0.80,vo_qe_dt_thrall_eievent03.ogg,,,,,,,,,,sound\creature\thrall
20136,VO_QE_DT_Thrall_EIEvent04,0.80,vo_qe_dt_thrall_eievent04.ogg,,,,,,,,,,sound\creature\thrall
20137,VO_QE_DT_Thrall_EIEvent05,0.80,vo_qe_dt_thrall_eievent05.ogg,,,,,,,,,,sound\creature\thrall
20138,VO_QE_DT_Thrall_EIEvent06,0.80,vo_qe_dt_thrall_eievent06.ogg,,,,,,,,,,sound\creature\thrall
20139,VO_QE_DT_Thrall_EIEvent07,0.80,vo_qe_dt_thrall_eievent07.ogg,,,,,,,,,,sound\creature\thrall
20140,VO_QE_DT_Thrall_LIEvent01,0.80,vo_qe_dt_thrall_lievent01.ogg,,,,,,,,,,sound\creature\thrall
20141,VO_QE_DT_Thrall_LIEvent02,0.80,vo_qe_dt_thrall_lievent02.ogg,,,,,,,,,,sound\creature\thrall
20142,VO_QE_DT_Thrall_LIEvent03,0.80,vo_qe_dt_thrall_lievent03.ogg,,,,,,,,,,sound\creature\thrall
20143,VO_QE_DT_Thrall_LIEvent04,0.80,vo_qe_dt_thrall_lievent04.ogg,,,,,,,,,,sound\creature\thrall
20144,VO_QE_DT_Thrall_LIEvent05,0.80,vo_qe_dt_thrall_lievent05.ogg,,,,,,,,,,sound\creature\thrall
20145,VO_QE_DT_Thrall_LIEvent06,0.80,vo_qe_dt_thrall_lievent06.ogg,,,,,,,,,,sound\creature\thrall
20146,VO_QE_DT_Thrall_LIEvent07,0.80,vo_qe_dt_thrall_lievent07.ogg,,,,,,,,,,sound\creature\thrall
20147,VO_QE_DT_Thrall_EIEvent08,0.80,vo_qe_dt_thrall_eievent08.ogg,,,,,,,,,,sound\creature\thrall
20148,VO_QE_DT_Thrall_LIEvent09,0.80,vo_qe_dt_thrall_lievent09.ogg,,,,,,,,,,sound\creature\thrall
20149,VO_QE_DT_Thrall_LIEvent10,0.80,vo_qe_dt_thrall_lievent10.ogg,,,,,,,,,,sound\creature\thrall
20150,SPELL_DraconicMending_State_Loop,0.20,HolyMissileLoop.ogg,,,,,,,,,,sound\spells\missile
20151,SPELL_VermillionFlameBreathAura_Cast,0.80,dragonnefarianzombified_attackcrit_01.ogg,dragonnefarianzombified_attackcrit_02.ogg,dragonnefarianzombified_attackcrit_03.ogg,dragonnefarianzombified_attackcrit_04.ogg,dragonnefarianzombified_attackcrit_05.ogg,dragonnefarianzombified_attackcrit_06.ogg,dragonnefarianzombified_attackcrit_07.ogg,dragonnefarianzombified_attackcrit_08.ogg,dragonnefarianzombified_attackcrit_09.ogg,dragonnefarianzombified_attackcrit_10.wav,sound\creature\dragonnefarianzombified
20152,SPELL_FlameBreath_State_Loop,0.80,SunwellRaid_Gate04Loop.ogg,,,,,,,,,,sound\doodad
20153,SPELL_VermillionStrafe_Impact,0.80,MeltOreTarget.ogg,,,,,,,,,,sound\spells
20154,SPELL_LandMine_Impact,0.80,smallexplosions_generic_01.ogg,smallexplosions_generic_02.ogg,smallexplosions_generic_03.ogg,,,,,,,,sound\spells
20155,VO_BD_Nefarian_Event07,0.80,dragonnefarianzombified_death_01.ogg,dragonnefarianzombified_death_02.ogg,dragonnefarianzombified_death_03.ogg,dragonnefarianzombified_death_04.ogg,dragonnefarianzombified_death_05.ogg,dragonnefarianzombified_death_06.ogg,dragonnefarianzombified_death_07.ogg,dragonnefarianzombified_death_08.ogg,dragonnefarianzombified_death_09.ogg,dragonnefarianzombified_death_10.wav,sound\creature\dragonnefarianzombified
20156,VO_BD_Nefarian_Event26,0.90,vo_bd_nefarian_event26.ogg,,,,,,,,,,sound\creature\nefarian
20157,VO_BT_Feludius_Attack,0.80,vo_bt_feludius_attack01.ogg,vo_bt_feludius_attack02.ogg,vo_bt_feludius_attack03.ogg,vo_bt_feludius_attack04.ogg,vo_bt_feludius_attack05.ogg,vo_bt_feludius_attack06.ogg,vo_bt_feludius_attack07.ogg,vo_bt_feludius_attack08.ogg,vo_bt_feludius_attack09.ogg,vo_bt_feludius_attack10.wav,sound\creature\feludius
20158,VO_BT_Feludius_AttackCrit,0.80,vo_bt_feludius_attackcrit01.ogg,vo_bt_feludius_attackcrit02.ogg,vo_bt_feludius_attackcrit03.ogg,vo_bt_feludius_attackcrit04.ogg,,,,,,,sound\creature\feludius
20159,VO_BT_Feludius_Death,0.80,vo_bt_feludius_death01.ogg,vo_bt_feludius_death02.ogg,vo_bt_feludius_death03.ogg,vo_bt_feludius_death04.ogg,vo_bt_feludius_death05.ogg,vo_bt_feludius_death06.ogg,,,,,sound\creature\feludius
20160,VO_BT_Feludius_Wound,0.80,vo_bt_feludius_wound01.ogg,vo_bt_feludius_wound02.ogg,vo_bt_feludius_wound03.ogg,vo_bt_feludius_wound04.ogg,vo_bt_feludius_wound05.ogg,vo_bt_feludius_wound06.ogg,vo_bt_feludius_wound07.ogg,vo_bt_feludius_wound08.ogg,vo_bt_feludius_wound09.ogg,vo_bt_feludius_wound10.wav,sound\creature\feludius
20161,VO_BT_Feludius_WoundCrit,0.80,vo_bt_feludius_woundcrit01.ogg,vo_bt_feludius_woundcrit02.ogg,vo_bt_feludius_woundcrit03.ogg,vo_bt_feludius_woundcrit04.ogg,vo_bt_feludius_woundcrit05.ogg,vo_bt_feludius_woundcrit06.ogg,vo_bt_feludius_woundcrit07.ogg,,,,sound\creature\feludius
20162,VO_BT_Feludius_Event01,0.80,vo_bt_feludius_event01.ogg,,,,,,,,,,sound\creature\feludius
20163,VO_BT_Feludius_Event02,0.80,vo_bt_feludius_event02.ogg,,,,,,,,,,sound\creature\feludius
20164,VO_BT_Feludius_Event03,0.80,vo_bt_feludius_event03.ogg,,,,,,,,,,sound\creature\feludius
20165,VO_BT_Feludius_Event04,0.80,vo_bt_feludius_event04.ogg,,,,,,,,,,sound\creature\feludius
20166,VO_BT_Feludius_Event05,0.80,vo_bt_feludius_event05.ogg,,,,,,,,,,sound\creature\feludius
20167,AMB_DesertEnchanted_Night,0.90,amb_desertenchanted_night02.ogg,,,,,,,,,,sound\ambience\zoneambience
20168,AMB_DesertEnchanted_Day,0.90,amb_desertenchanted_day03.ogg,,,,,,,,,,sound\ambience\zoneambience
20169,AMB_GlueScreen_Worgen,0.80,amb_forestrainy_day01.ogg,,,,,,,,,,sound\ambience\zoneambience
20170,AMB_GlueScreen_Goblin,0.80,amb_jungleoasis_day01.ogg,,,,,,,,,,sound\ambience\zoneambience
20171,SPELL_UmbralFlames_Impact,0.64,FieBlast_Blue_ImpactA.ogg,FieBlast_Blue_ImpactB.ogg,FieBlast_Blue_ImpactC.ogg,,,,,,,,sound\spells
20172,SPELL_UmbralFlames_Channel_Loop,0.80,StratholmeFireSmokeEmberS.ogg,,,,,,,,,,sound\doodad
20173,SPELL_Zealotry_Impact,0.80,SealofMight.ogg,,,,,,,,,,sound\spells
20174,SPELL_ViciousBlow_Impact,0.80,Mangle_Impact.ogg,,,,,,,,,,sound\spells
20175,SPELL_ShiftedReality_State_Loop,0.69,BU_Banner01.ogg,,,,,,,,,,sound\doodad
20176,SPELL_ShiftedReality_Cast,0.69,BE_ScryingOrb_Explode.ogg,,,,,,,,,,sound\doodad
20177,SPELL_SummonArgentLightwell_Cast,0.80,PriestDispersionStand.ogg,,,,,,,,,,sound\spells
20178,VO_BT_Chogall_Attack,0.80,vo_bt_chogall_attack01.ogg,vo_bt_chogall_attack02.ogg,vo_bt_chogall_attack03.ogg,vo_bt_chogall_attack04.ogg,vo_bt_chogall_attack05.ogg,vo_bt_chogall_attack06.ogg,vo_bt_chogall_attack07.ogg,vo_bt_chogall_attack08.ogg,vo_bt_chogall_attack09.ogg,vo_bt_chogall_attack10.wav,sound\creature\chogall
20179,VO_BT_Chogall_AttackCrit,0.80,vo_bt_chogall_attackcrit01.ogg,vo_bt_chogall_attackcrit02.ogg,vo_bt_chogall_attackcrit03.ogg,vo_bt_chogall_attackcrit04.ogg,vo_bt_chogall_attackcrit05.ogg,,,,,,sound\creature\chogall
20180,VO_BT_Chogall_Wound,0.80,vo_bt_chogall_wound01.ogg,vo_bt_chogall_wound02.ogg,vo_bt_chogall_wound03.ogg,vo_bt_chogall_wound04.ogg,vo_bt_chogall_wound05.ogg,vo_bt_chogall_wound06.ogg,vo_bt_chogall_wound07.ogg,vo_bt_chogall_wound08.ogg,vo_bt_chogall_wound09.ogg,vo_bt_chogall_wound10.wav,sound\creature\chogall
20181,VO_BT_Chogall_WoundCrit,0.80,vo_bt_chogall_woundcrit01.ogg,vo_bt_chogall_woundcrit02.ogg,vo_bt_chogall_woundcrit03.ogg,vo_bt_chogall_woundcrit04.ogg,vo_bt_chogall_woundcrit05.ogg,vo_bt_chogall_woundcrit06.ogg,,,,,sound\creature\chogall
20182,SPELL_LightBarrage_Cast,0.60,Priest_DivinehymnStand.ogg,,,,,,,,,,sound\spells
20183,SPELL_LightBarrage_Missile_Loop,0.50,Ancient_Draenei_Lamppost.ogg,,,,,,,,,,sound\doodad
20184,SPELL_VextulsStrength_Impact,0.80,mWooshLargeCrit.ogg,,,,,,,,,,sound\item\weapons\weaponswings
20185,SPELL_Shockwave_PreCast_Loop,0.60,RockShowerLoop.ogg,,,,,,,,,,sound\spells
20186,VO_BT_Halfus_Event01,0.80,vo_bt_halfus_event01.ogg,,,,,,,,,,sound\creature\halfus
20187,VO_BT_Halfus_Event02,0.80,vo_bt_halfus_event02.ogg,,,,,,,,,,sound\creature\halfus
20188,VO_BT_Halfus_Event03,0.80,vo_bt_halfus_event03.ogg,,,,,,,,,,sound\creature\halfus
20189,VO_BT_Halfus_Event04,0.80,vo_bt_halfus_event04.ogg,,,,,,,,,,sound\creature\halfus
20190,VO_BT_Halfus_Event05,0.80,vo_bt_halfus_event05.ogg,,,,,,,,,,sound\creature\halfus
20191,VO_BT_Halfus_Event06,0.80,vo_bt_halfus_event06.ogg,,,,,,,,,,sound\creature\halfus
20192,VO_BT_Halfus_Event07,0.80,vo_bt_halfus_event07.ogg,,,,,,,,,,sound\creature\halfus
20193,VO_BT_Halfus_Event08,0.80,vo_bt_halfus_event08.ogg,,,,,,,,,,sound\creature\halfus
20194,VO_BT_Halfus_Event09,0.80,vo_bt_halfus_event09.ogg,,,,,,,,,,sound\creature\halfus
20195,VO_BT_Halfus_Attack,0.80,vo_bt_halfus_attack01.ogg,vo_bt_halfus_attack02.ogg,vo_bt_halfus_attack03.ogg,vo_bt_halfus_attack04.ogg,vo_bt_halfus_attack05.ogg,vo_bt_halfus_attack06.ogg,vo_bt_halfus_attack07.ogg,vo_bt_halfus_attack08.ogg,vo_bt_halfus_attack09.ogg,vo_bt_halfus_attack10.wav,sound\creature\halfus
20196,VO_BT_Halfus_AttackCrit,0.80,vo_bt_halfus_attackcrit01.ogg,vo_bt_halfus_attackcrit02.ogg,vo_bt_halfus_attackcrit03.ogg,vo_bt_halfus_attackcrit04.ogg,vo_bt_halfus_attackcrit05.ogg,vo_bt_halfus_attackcrit06.ogg,,,,,sound\creature\halfus
